genome_id,superkingdom,phylum,class,order,family,genus,species
GB_GCA_012840245.1,Bacteria,Firmicutes_A,Clostridia,Acetivibrionales,DSM-8532,DTU059,DTU059 sp012840245
RS_GCF_001428065.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Phycicoccus,Phycicoccus sp001428065
GB_GCA_012964665.1,Bacteria,Marinisomatota,Marinisomatia,Marinisomatales,TCS55,TCS55,TCS55 sp012964665
RS_GCF_000729995.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia sordidicola_A
RS_GCF_013361095.1,Bacteria,Cyanobacteria,Cyanobacteriia,Pseudanabaenales,Pseudanabaenaceae,Pseudanabaena,Pseudanabaena biceps_B
RS_GCF_000332355.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Geitlerinemaceae,Geitlerinema,Geitlerinema sp000332355
GB_GCA_010672865.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,SIO1D9,SIO1D9,SIO1D9 sp010672865
RS_GCF_002215035.1,Bacteria,Cyanobacteria,Cyanobacteriia,Elainellales,Elainellaceae,Leptolyngbya_A,Leptolyngbya_A ohadii
GB_GCA_011390275.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Geitlerinemaceae,RDYZ01,RDYZ01 sp011390275
RS_GCF_000317145.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chamaesiphonaceae,Chamaesiphon,Chamaesiphon minutus
RS_GCF_009856605.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Trichormus,Trichormus variabilis
RS_GCF_001939115.1,Bacteria,Cyanobacteria,Cyanobacteriia,Neosynechococcales_A,Neosynechococcaceae_A,GCF-001939115,GCF-001939115 sp001939115
GB_GCA_009921055.1,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,UBA3015,UBA3015,UBA3015 sp002367435
GB_GCA_014641555.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_C,Paenibacillus_C radicis
RS_GCF_011493005.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia sp011493005
GB_GCA_902537275.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902537275
GB_GCA_003280575.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003280575
RS_GCF_001663775.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter sp001663775
RS_GCF_002879855.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Trinickia,Trinickia soli
RS_GCF_000968375.1,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium_AM,Clostridium_AM scatologenes
RS_GCF_900105225.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_O,Paenibacillus_O sp900105225
RS_GCF_000817745.2,Bacteria,Cyanobacteria,Cyanobacteriia,Thermosynechococcales,Thermosynechococcaceae,Aphanocapsa_B,Aphanocapsa_B montana
RS_GCF_000271845.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium leguminosarum_G
RS_GCF_000015645.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A marinus_O
RS_GCF_006716675.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Humibacillus,Humibacillus xanthopallidus
RS_GCF_000317635.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Rubidibacteraceae,Halothece,Halothece sp000317635
GB_GCA_003216455.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003216455
RS_GCF_000377645.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Thiomonas,Thiomonas sp000377645
GB_GCA_013911515.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_E,Synechococcus_E sp013911515
RS_GCF_003719535.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Massilia,Massilia aurea_A
RS_GCF_012935325.2,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_C,Paenibacillus_C sp012935325
GB_GCA_010692325.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Coleofasciculaceae,Moorea,Moorea sp010692325
GB_GCA_003281605.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003281605
RS_GCF_000949425.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp000949425
RS_GCF_009766085.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia sp009766085
RS_GCF_005217615.1,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Brevibacillus antibioticus
GB_GCA_003535775.1,Bacteria,Marinisomatota,Marinisomatia,Marinisomatales,UBA8229,UBA8229,UBA8229 sp003535775
RS_GCF_000317615.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Rubidibacteraceae,Halothece,Halothece salina
GB_GCA_003158875.1,Bacteria,Chloroflexota,Ellin6529,CSP1-4,CSP1-4,Fen-1039,Fen-1039 sp003158875
RS_GCF_003063665.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans_A,Limnohabitans_A sp003063665
GB_GCA_009885525.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,EnvOPS12,OLB14,OLB14 sp009885525
GB_GCA_002702705.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,UBA6170,UBA6170 sp002702705
RS_GCF_000378145.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Saccharibacillus,Saccharibacillus kuerlensis
RS_GCF_001880325.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Thermus,Thermus brockianus
GB_GCA_902558895.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902558895
RS_GCF_003386205.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Cohnella,Cohnella lupini
GB_GCA_900549835.1,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Dysosmobacter,Dysosmobacter sp001916835
GB_GCA_003153475.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Casimicrobiaceae,PALSA-1003,PALSA-1003 sp003153475
RS_GCF_007786475.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Cohnella,Cohnella sp007786475
RS_GCF_004124875.1,Bacteria,Marinisomatota,Marinisomatia,SCGC-AAA003-L08,TS1B11,TS1B11,TS1B11 sp004124875
RS_GCF_003939025.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sophoriradicis
RS_GCF_900101595.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_G,Paenibacillus_G sp900101595
RS_GCF_001310895.1,Bacteria,Firmicutes,Bacilli,Bacillales_D,Amphibacillaceae,Virgibacillus,Virgibacillus halodenitrificans
GB_GCA_002405475.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,UBA4657,UBA4657 sp002405475
GB_GCA_003557085.1,Bacteria,Firmicutes_H,UBA994,PWPR01,PWPR01,PWPR01,PWPR01 sp003557085
GB_GCA_903871905.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA4823,CAIQIV01,CAIQIV01 sp903871905
RS_GCF_000732325.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp000732325
GB_GCA_012959595.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,UBA6960,GCA-2718595,GCA-2718595 sp012959595
RS_GCF_011605345.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp011605345
RS_GCF_003966215.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus radiophilus
RS_GCF_000739735.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia ginsengisoli
RS_GCF_003813865.1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea sp003813865
GB_GCA_012031635.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,JAAUUE01,JAAUUE01,JAAUUE01 sp012031635
RS_GCF_007829035.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Rudaeicoccus,Rudaeicoccus suwonensis
GB_GCA_010692635.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Coleofasciculaceae,SIO2C1,SIO2C1 sp010692635
RS_GCF_001535545.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Thermus,Thermus parvatiensis
GB_GCA_004558955.1,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,Zag111,Zag111 sp004558955
RS_GCF_900187325.1,Bacteria,Firmicutes,Bacilli,Bacillales_D,Amphibacillaceae,Virgibacillus_E,Virgibacillus_E ndiopensis
GB_GCA_012797085.1,Bacteria,Firmicutes_A,Clostridia_A,Christensenellales,CAG-74,JAAZPT01,JAAZPT01 sp012797085
GB_GCA_011056555.1,Bacteria,Zixibacteria,MSB-5A5,CAIYYT01,JAABVY01,JAABVY01,JAABVY01 sp011056555
GB_GCA_002050125.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA4823,UTCFX2,UTCFX2 sp002050125
RS_GCF_000760035.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A marinus_B
GB_GCA_009377435.1,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,ZC4RG35,WHTL01,WHTL01 sp009377435
RS_GCF_003610295.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp003610295
RS_GCF_900114105.1,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Terrisporobacter,Terrisporobacter glycolicus_A
RS_GCF_006717145.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Humibacillus,Humibacillus xanthopallidus_A
GB_GCA_003280655.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003280655
RS_GCF_002250835.2,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Romboutsia_A,Romboutsia_A weinsteinii
GB_GCA_009692515.1,Bacteria,Bdellovibrionota,FAC87,UBA2466,UBA2466,UBA2466,UBA2466 sp009692515
GB_GCA_003214295.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003214295
GB_GCA_003210135.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003210135
GB_GCA_005888315.1,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,13-2-20CM-68-14,13-2-20CM-68-14 sp005888315
RS_GCF_007273535.1,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Niallia,Niallia circulans_B
GB_GCA_000648925.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia jiangsuensis
GB_GCA_003503735.1,Bacteria,Marinisomatota,Marinisomatia,Marinisomatales,TCS55,UBA2126,UBA2126 sp003503735
RS_GCF_009192725.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Segeticoccus,Segeticoccus rhizosphaerae
GB_GCA_000635015.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp000635015
GB_GCA_902612005.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902612005
GB_GCA_902535555.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003278955
GB_GCA_003214115.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003214115
RS_GCF_000374865.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter sp000374865
RS_GCF_000722545.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_G,Paenibacillus_G tyrfis
GB_GCA_003520365.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Massilia,Massilia sp003520365
GB_GCA_001768615.1,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,UBA2999,12-FULL-67-14b,12-FULL-67-14b sp001768615
RS_GCF_007995085.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia azotifigens
GB_GCA_009692105.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,UBA6960,SHZS01,SHZS01 sp009692105
GB_GCA_003280165.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003280165
RS_GCF_000332275.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-7336,PCC-7336,PCC-7336,PCC-7336 sp000332275
GB_GCA_013698525.1,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,SCSIO-52909,SCSIO-52909 sp013698525
RS_GCF_001990805.2,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Fischerella,Fischerella laminosa_A
RS_GCF_902459615.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea commovens
RS_GCF_900290295.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,GJ-E10,GJ-E10 sp900290295
GB_GCA_903932865.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans_A,Limnohabitans_A sp903932865
RS_GCF_000472525.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia dilworthii
RS_GCF_000813425.1,Bacteria,Firmicutes,Bacilli,Bacillales_A,Planococcaceae,Sporosarcina,Sporosarcina sp000813425
RS_GCF_000378005.1,Bacteria,Coprothermobacterota,Coprothermobacteria,Coprothermobacterales,Coprothermobacteraceae,Coprothermobacter,Coprothermobacter platensis
GB_GCA_002694025.1,Bacteria,Marinisomatota,Marinisomatia,Marinisomatales,UBA1611,GCA-002708715,GCA-002708715 sp002694025
GB_GCA_902572675.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902572675
RS_GCF_009741265.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter sp009741265
GB_GCA_002469305.1,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum_A,Sulfurospirillum_A sp002469305
RS_GCF_002917095.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia eburnea
GB_GCA_004322045.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Trinickia,Trinickia sp004322045
GB_GCA_014639235.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus silvae
RS_GCF_003944835.1,Bacteria,Firmicutes,Bacilli,Bacillales,HMF5848,HMF5848,HMF5848 sp003944835
RS_GCF_001039275.2,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Brevibacillus brevis_C
RS_GCF_000014585.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_C,Synechococcus_C sp000014585
GB_GCA_012842395.1,Bacteria,Firmicutes_G,SHA-98,UBA4971,UBA4971,UBA6256,UBA6256 sp012842395
GB_GCA_001189335.2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia schumannianae_A
GB_GCA_004563405.1,Bacteria,Firmicutes_A,Clostridia_A,Christensenellales,CAG-74,SFTH01,SFTH01 sp004563405
RS_GCF_009741735.1,Bacteria,Firmicutes,Bacilli,Bacillales_D,Amphibacillaceae,JNUCC-1,JNUCC-1 sp009741735
RS_GCF_003344635.1,Bacteria,Actinobacteriota,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Desertihabitans,Desertihabitans aurantiacus
RS_GCF_009690905.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia madseniana
GB_GCA_003484545.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Massilia,Massilia sp003484545
GB_GCA_902625845.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902625845
RS_GCF_003713065.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Cohnella,Cohnella candidum
RS_GCF_003007785.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcystaceae,Aphanothece_A,Aphanothece_A hegewaldii
RS_GCF_009725235.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Tolypothrix_A,Tolypothrix_A sp009725235
GB_GCA_902767315.1,Bacteria,Firmicutes_A,Clostridia_A,Christensenellales,CAG-74,RUG11247,RUG11247 sp902767315
RS_GCF_003003615.1,Bacteria,Cyanobacteria,Cyanobacteriia,Elainellales,Elainellaceae,CCP2,CCP2 sp003003615
RS_GCF_000238915.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter globiformis
GB_GCA_012797815.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,UBA4781,UBA4781 sp012797815
GB_GCA_003278425.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus,Prochlorococcus sp003278425
GB_GCA_001795335.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA4823,9FT-COMBO-55-16,9FT-COMBO-55-16 sp001795335
GB_GCA_002007425.1,Bacteria,Proteobacteria,Gammaproteobacteria,JACCXJ01,JACCXJ01,USCg-Taylor,USCg-Taylor sp002007425
GB_GCA_011046365.1,Bacteria,Marinisomatota,UBA2242,UBA2242,UBA2242,B118-G9,B118-G9 sp011046365
RS_GCF_002025945.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp002025945
GB_GCA_003222135.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,20CM-4-69-16,20CM-4-69-16 sp003222135
GB_GCA_011371355.1,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,UBA5794,DRQR01,DRQR01 sp011371355
RS_GCF_006715295.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter sp006715295
RS_GCF_002902945.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia caribensis
RS_GCF_005144415.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Trinickia,Trinickia sp005144415
GB_GCA_002701375.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_E,Synechococcus_E sp002701375
GB_GCA_900752075.1,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Dysosmobacter,Dysosmobacter sp900752075
RS_GCF_005154805.1,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Neobacillus,Neobacillus sp005154805
RS_GCF_000464785.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcoleaceae,Planktothrix,Planktothrix rubescens_A
GB_GCA_003222195.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,20CM-2-65-7,20CM-2-65-7 sp003222195
RS_GCF_002251945.1,Bacteria,Cyanobacteria,Cyanobacteriia,Pseudanabaenales,Pseudanabaenaceae,Pseudanabaena,Pseudanabaena sp002251945
RS_GCF_014217545.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter sp014217545
RS_GCF_002179965.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea sp002179965
RS_GCF_013366925.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp013366925
GB_GCA_005805375.1,Bacteria,Armatimonadota,SYMT01,SYMT01,SYMT01,SYMT01,SYMT01 sp005805375
RS_GCF_009939295.1,Bacteria,Cyanobacteria,Cyanobacteriia,Thermosynechococcales,Thermosynechococcaceae,WVIC01,WVIC01 sp009939295
GB_GCA_902527105.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902527105
GB_GCA_009838765.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,KS3-K002,JABDQB01,JAAXHJ01,JAAXHJ01 sp009838765
GB_GCA_003222155.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,AG41,AG41 sp003222155
RS_GCF_000183545.2,Bacteria,Firmicutes_E,Thermaerobacteria,Thermaerobacterales,Thermaerobacteraceae,Thermaerobacter,Thermaerobacter subterraneus
RS_GCF_004117055.1,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Brevibacillus agri
GB_GCA_013202495.1,Bacteria,Marinisomatota,UBA8477,UBA8477,UBA8477,JABMPR01,JABMPR01 sp013202495
RS_GCF_000949135.2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp000949135
RS_GCF_000739775.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia heleia
GB_GCA_005881055.1,Bacteria,Chloroflexota,Ellin6529,CSP1-4,CSP1-4,C-114,C-114 sp005881055
RS_GCF_000760115.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A marinus_D
RS_GCF_003353175.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia lacunae
RS_GCF_000959445.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia vietnamiensis
RS_GCF_000317495.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chamaesiphonaceae,Crinalium,Crinalium epipsammum
RS_GCF_007679495.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_L,Paenibacillus_L sp007679495
RS_GCF_001718795.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia latens_A
RS_GCF_000421625.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Thermus,Thermus islandicus
GB_GCA_003278535.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003278535
GB_GCA_005884575.1,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,AC-16,AC-16 sp005884575
GB_GCA_010672965.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Oscillatoriaceae,SIO1A7,SIO1A7 sp010672965
RS_GCF_000685015.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia bannensis
GB_GCA_005518235.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Desertifilaceae,Hormoscilla,Hormoscilla sp005518235
RS_GCF_000423905.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Thermus,Thermus antranikianii
RS_GCF_900258035.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia novacaledonica
GB_GCA_009778155.1,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae_B,WQXQ01,WQXQ01 sp009778155
RS_GCF_000211815.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Coleofasciculaceae,Moorea,Moorea producens
GB_GCA_003149375.1,Bacteria,Cyanobacteria,Vampirovibrionia,Vampirovibrionales,Vampirovibrionaceae,Vampirovibrio,Vampirovibrio chlorellavorus_B
RS_GCF_002278075.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia aromaticivorans
GB_GCA_012727635.1,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Acidaminobacteraceae,DTU036,DTU036 sp012727635
RS_GCF_004000925.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus illinoisensis
